Indicator,Country,ADM1_CODE,Province,Date,Data,Year,Month,Dekad,Unit,Source
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1985-07-21,0.135, 1985,07,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1985-08-01,0.058, 1985,08,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1985-08-11,0.077, 1985,08,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1985-08-21,0.089, 1985,08,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1985-09-01,0.103, 1985,09,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1985-09-11,0.148, 1985,09,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1985-09-21,0.236, 1985,09,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1985-10-01,0.271, 1985,10,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1985-10-11,0.207, 1985,10,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1985-10-21,0.153, 1985,10,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1985-11-01,0.16, 1985,11,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1985-11-11,0.14, 1985,11,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1985-11-21,0.194, 1985,11,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1985-12-01,0.146, 1985,12,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1985-12-11,0.231, 1985,12,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1985-12-21,0.292, 1985,12,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-01-01,0.351, 1986,01,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-01-11,0.221, 1986,01,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-01-21,0.179, 1986,01,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-02-01,0.09, 1986,02,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-02-11,0.087, 1986,02,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-02-21,0.105, 1986,02,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-03-01,0.194, 1986,03,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-03-11,0.223, 1986,03,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-03-21,0.17, 1986,03,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-04-01,0.184, 1986,04,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-04-11,0.261, 1986,04,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-04-21,0.379, 1986,04,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-05-01,0.315, 1986,05,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-05-11,0.236, 1986,05,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-05-21,0.249, 1986,05,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-06-01,0.202, 1986,06,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-06-11,0.124, 1986,06,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-06-21,0.067, 1986,06,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-07-01,0.068, 1986,07,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-07-11,0.053, 1986,07,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-07-21,0.047, 1986,07,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-08-01,0.066, 1986,08,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-08-11,0.074, 1986,08,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-08-21,0.105, 1986,08,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-09-01,0.09, 1986,09,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-09-11,0.123, 1986,09,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-09-21,0.153, 1986,09,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-10-01,0.164, 1986,10,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-10-11,0.161, 1986,10,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-10-21,0.191, 1986,10,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-11-01,0.288, 1986,11,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-11-11,0.256, 1986,11,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-11-21,0.247, 1986,11,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-12-01,0.22, 1986,12,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-12-11,0.25, 1986,12,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1986-12-21,0.297, 1986,12,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-01-01,0.42, 1987,01,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-01-11,0.582, 1987,01,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-01-21,0.558, 1987,01,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-02-01,0.407, 1987,02,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-02-11,0.214, 1987,02,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-02-21,0.142, 1987,02,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-03-01,0.113, 1987,03,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-03-11,0.184, 1987,03,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-03-21,0.191, 1987,03,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-04-01,0.266, 1987,04,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-04-11,0.382, 1987,04,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-04-21,0.426, 1987,04,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-05-01,0.292, 1987,05,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-05-11,0.207, 1987,05,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-05-21,0.171, 1987,05,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-06-01,0.119, 1987,06,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-06-11,0.134, 1987,06,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-06-21,0.161, 1987,06,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-07-01,0.24, 1987,07,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-07-11,0.189, 1987,07,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-07-21,0.219, 1987,07,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-08-01,0.258, 1987,08,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-08-11,0.22, 1987,08,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-08-21,0.25, 1987,08,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-09-01,0.174, 1987,09,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-09-11,0.138, 1987,09,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-09-21,0.13, 1987,09,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-10-01,0.105, 1987,10,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-10-11,0.144, 1987,10,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-10-21,0.135, 1987,10,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-11-01,0.221, 1987,11,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-11-11,0.267, 1987,11,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-11-21,0.195, 1987,11,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-12-01,0.173, 1987,12,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-12-11,0.084, 1987,12,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1987-12-21,0.056, 1987,12,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-01-01,0.05, 1988,01,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-01-11,0.064, 1988,01,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-01-21,0.071, 1988,01,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-02-01,0.096, 1988,02,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-02-11,0.101, 1988,02,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-02-21,0.079, 1988,02,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-03-01,0.131, 1988,03,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-03-11,0.169, 1988,03,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-03-21,0.155, 1988,03,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-04-01,0.156, 1988,04,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-04-11,0.16, 1988,04,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-04-21,0.123, 1988,04,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-05-01,0.121, 1988,05,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-05-11,0.065, 1988,05,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-05-21,0.092, 1988,05,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-06-01,0.164, 1988,06,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-06-11,0.223, 1988,06,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-06-21,0.249, 1988,06,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-07-01,0.225, 1988,07,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-07-11,0.225, 1988,07,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-07-21,0.254, 1988,07,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-08-01,0.254, 1988,08,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-08-11,0.254, 1988,08,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-08-21,0.304, 1988,08,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-09-01,0.278, 1988,09,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-09-11,0.26, 1988,09,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-09-21,0.208, 1988,09,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-10-01,0.162, 1988,10,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-10-11,0.172, 1988,10,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-10-21,0.185, 1988,10,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-11-01,0.293, 1988,11,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-11-11,0.451, 1988,11,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-11-21,0.509, 1988,11,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-12-01,0.574, 1988,12,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-12-11,0.535, 1988,12,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1988-12-21,0.385, 1988,12,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-01-01,0.296, 1989,01,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-01-11,0.276, 1989,01,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-01-21,0.193, 1989,01,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-02-01,0.274, 1989,02,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-02-11,0.248, 1989,02,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-02-21,0.242, 1989,02,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-03-01,0.199, 1989,03,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-03-11,0.278, 1989,03,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-03-21,0.14, 1989,03,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-04-01,0.206, 1989,04,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-04-11,0.26, 1989,04,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-04-21,0.297, 1989,04,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-05-01,0.31, 1989,05,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-05-11,0.258, 1989,05,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-05-21,0.239, 1989,05,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-06-01,0.162, 1989,06,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-06-11,0.212, 1989,06,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-06-21,0.137, 1989,06,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-07-01,0.121, 1989,07,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-07-11,0.125, 1989,07,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-07-21,0.197, 1989,07,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-08-01,0.23, 1989,08,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-08-11,0.165, 1989,08,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-08-21,0.177, 1989,08,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-09-01,0.18, 1989,09,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-09-11,0.232, 1989,09,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-09-21,0.252, 1989,09,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-10-01,0.257, 1989,10,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-10-11,0.293, 1989,10,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-10-21,0.265, 1989,10,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-11-01,0.249, 1989,11,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-11-11,0.274, 1989,11,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-11-21,0.247, 1989,11,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-12-01,0.173, 1989,12,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-12-11,0.184, 1989,12,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1989-12-21,0.175, 1989,12,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-01-01,0.179, 1990,01,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-01-11,0.159, 1990,01,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-01-21,0.116, 1990,01,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-02-01,0.15, 1990,02,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-02-11,0.235, 1990,02,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-02-21,0.313, 1990,02,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-03-01,0.302, 1990,03,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-03-11,0.279, 1990,03,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-03-21,0.325, 1990,03,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-04-01,0.486, 1990,04,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-04-11,0.386, 1990,04,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-04-21,0.406, 1990,04,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-05-01,0.482, 1990,05,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-05-11,0.576, 1990,05,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-05-21,0.521, 1990,05,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-06-01,0.466, 1990,06,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-06-11,0.386, 1990,06,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-06-21,0.46, 1990,06,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-07-01,0.309, 1990,07,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-07-11,0.198, 1990,07,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-07-21,0.177, 1990,07,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-08-01,0.184, 1990,08,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-08-11,0.194, 1990,08,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-08-21,0.118, 1990,08,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-09-01,0.179, 1990,09,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-09-11,0.251, 1990,09,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-09-21,0.372, 1990,09,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-10-01,0.398, 1990,10,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-10-11,0.404, 1990,10,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-10-21,0.399, 1990,10,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-11-01,0.397, 1990,11,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-11-11,0.349, 1990,11,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-11-21,0.35, 1990,11,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-12-01,0.308, 1990,12,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-12-11,0.249, 1990,12,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1990-12-21,0.151, 1990,12,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1991-01-01,0.18, 1991,01,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1991-01-11,0.174, 1991,01,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1991-01-21,0.155, 1991,01,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1991-02-01,0.151, 1991,02,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1991-02-11,0.147, 1991,02,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1991-02-21,0.12, 1991,02,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1991-03-01,0.147, 1991,03,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1991-03-11,0.123, 1991,03,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1991-03-21,0.181, 1991,03,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1991-04-01,0.221, 1991,04,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1991-04-11,0.303, 1991,04,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1991-04-21,0.187, 1991,04,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1991-05-01,0.143, 1991,05,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1991-05-11,0.096, 1991,05,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1991-05-21,0.089, 1991,05,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1991-06-01,0.084, 1991,06,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1991-06-11,0.091, 1991,06,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1991-06-21,0.069, 1991,06,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1991-07-01,0.09, 1991,07,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1991-07-11,0.059, 1991,07,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1991-07-21,0.049, 1991,07,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1991-08-01,0.064, 1991,08,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1991-08-11,0.073, 1991,08,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1991-08-21,0.093, 1991,08,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1991-09-01,0.077, 1991,09,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1991-09-11,0.076, 1991,09,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1991-09-21,0.107, 1991,09,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1991-10-01,0.071, 1991,10,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2627,Jizan,1991-10-11,0.111, 1991,10,2, ,FAO-ASIS
