Indicator,Country,ADM1_CODE,Province,Date,Data,Year,Month,Dekad,Unit,Source
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2004-05-01,0.471, 2004,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2004-05-11,0.479, 2004,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2004-05-21,0.484, 2004,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2004-06-01,0.456, 2004,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2004-06-11,0.483, 2004,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2004-06-21,0.503, 2004,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2004-07-01,0.512, 2004,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2004-07-11,0.492, 2004,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2004-07-21,0.505, 2004,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2004-08-01,0.516, 2004,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2004-08-11,0.474, 2004,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2004-08-21,0.46, 2004,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2004-09-01,0.508, 2004,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2004-09-11,0.501, 2004,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2004-09-21,0.563, 2004,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2004-10-01,0.563, 2004,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2004-10-11,0.567, 2004,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2004-10-21,0.55, 2004,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2004-11-01,0.548, 2004,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2004-11-11,0.574, 2004,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2004-11-21,0.601, 2004,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2004-12-01,0.63, 2004,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2004-12-11,0.649, 2004,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2004-12-21,0.565, 2004,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-01-01,0.457, 2005,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-01-11,0.403, 2005,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-01-21,0.358, 2005,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-02-01,0.387, 2005,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-02-11,0.415, 2005,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-02-21,0.402, 2005,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-03-01,0.387, 2005,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-03-11,0.37, 2005,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-03-21,0.399, 2005,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-04-01,0.418, 2005,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-04-11,0.446, 2005,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-04-21,0.461, 2005,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-05-01,0.455, 2005,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-05-11,0.42, 2005,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-05-21,0.341, 2005,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-06-01,0.288, 2005,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-06-11,0.231, 2005,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-06-21,0.202, 2005,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-07-01,0.189, 2005,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-07-11,0.21, 2005,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-07-21,0.229, 2005,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-08-01,0.223, 2005,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-08-11,0.204, 2005,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-08-21,0.219, 2005,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-09-01,0.246, 2005,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-09-11,0.278, 2005,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-09-21,0.339, 2005,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-10-01,0.343, 2005,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-10-11,0.31, 2005,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-10-21,0.307, 2005,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-11-01,0.326, 2005,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-11-11,0.369, 2005,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-11-21,0.41, 2005,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-12-01,0.383, 2005,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-12-11,0.386, 2005,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2005-12-21,0.344, 2005,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-01-01,0.312, 2006,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-01-11,0.298, 2006,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-01-21,0.257, 2006,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-02-01,0.23, 2006,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-02-11,0.208, 2006,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-02-21,0.214, 2006,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-03-01,0.272, 2006,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-03-11,0.355, 2006,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-03-21,0.384, 2006,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-04-01,0.365, 2006,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-04-11,0.343, 2006,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-04-21,0.371, 2006,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-05-01,0.385, 2006,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-05-11,0.346, 2006,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-05-21,0.305, 2006,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-06-01,0.232, 2006,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-06-11,0.185, 2006,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-06-21,0.183, 2006,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-07-01,0.197, 2006,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-07-11,0.223, 2006,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-07-21,0.233, 2006,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-08-01,0.229, 2006,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-08-11,0.24, 2006,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-08-21,0.25, 2006,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-09-01,0.239, 2006,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-09-11,0.277, 2006,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-09-21,0.31, 2006,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-10-01,0.297, 2006,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-10-11,0.353, 2006,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-10-21,0.4, 2006,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-11-01,0.425, 2006,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-11-11,0.451, 2006,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-11-21,0.466, 2006,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-12-01,0.481, 2006,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-12-11,0.529, 2006,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2006-12-21,0.536, 2006,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-01-01,0.591, 2007,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-01-11,0.615, 2007,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-01-21,0.527, 2007,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-02-01,0.501, 2007,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-02-11,0.498, 2007,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-02-21,0.513, 2007,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-03-01,0.556, 2007,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-03-11,0.36, 2007,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-03-21,0.367, 2007,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-04-01,0.322, 2007,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-04-11,0.263, 2007,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-04-21,0.18, 2007,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-05-01,0.174, 2007,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-05-11,0.346, 2007,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-05-21,0.166, 2007,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-06-01,0.177, 2007,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-06-11,0.197, 2007,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-06-21,0.206, 2007,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-07-01,0.252, 2007,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-07-11,0.249, 2007,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-07-21,0.239, 2007,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-08-01,0.193, 2007,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-08-11,0.251, 2007,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-08-21,0.163, 2007,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-09-01,0.198, 2007,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-09-11,0.277, 2007,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-09-21,0.318, 2007,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-10-01,0.333, 2007,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-10-11,0.316, 2007,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-10-21,0.346, 2007,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-11-01,0.375, 2007,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-11-11,0.404, 2007,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-11-21,0.374, 2007,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-12-01,0.362, 2007,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-12-11,0.362, 2007,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2007-12-21,0.355, 2007,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-01-01,0.387, 2008,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-01-11,0.396, 2008,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-01-21,0.369, 2008,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-02-01,0.373, 2008,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-02-11,0.332, 2008,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-02-21,0.297, 2008,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-03-01,0.294, 2008,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-03-11,0.335, 2008,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-03-21,0.307, 2008,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-04-01,0.337, 2008,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-04-11,0.337, 2008,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-04-21,0.334, 2008,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-05-01,0.377, 2008,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-05-11,0.372, 2008,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-05-21,0.353, 2008,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-06-01,0.347, 2008,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-06-11,0.34, 2008,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-06-21,0.377, 2008,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-07-01,0.388, 2008,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-07-11,0.357, 2008,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-07-21,0.342, 2008,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-08-01,0.276, 2008,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-08-11,0.238, 2008,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-08-21,0.237, 2008,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-09-01,0.254, 2008,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-09-11,0.297, 2008,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-09-21,0.334, 2008,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-10-01,0.391, 2008,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-10-11,0.412, 2008,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-10-21,0.475, 2008,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-11-01,0.524, 2008,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-11-11,0.533, 2008,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-11-21,0.503, 2008,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-12-01,0.523, 2008,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-12-11,0.526, 2008,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2008-12-21,0.491, 2008,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-01-01,0.49, 2009,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-01-11,0.484, 2009,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-01-21,0.499, 2009,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-02-01,0.522, 2009,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-02-11,0.501, 2009,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-02-21,0.487, 2009,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-03-01,0.501, 2009,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-03-11,0.593, 2009,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-03-21,0.579, 2009,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-04-01,0.569, 2009,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-04-11,0.49, 2009,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-04-21,0.405, 2009,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-05-01,0.308, 2009,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-05-11,0.314, 2009,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-05-21,0.294, 2009,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-06-01,0.292, 2009,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-06-11,0.303, 2009,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-06-21,0.356, 2009,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-07-01,0.375, 2009,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-07-11,0.348, 2009,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-07-21,0.329, 2009,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-08-01,0.284, 2009,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-08-11,0.278, 2009,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-08-21,0.299, 2009,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-09-01,0.316, 2009,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-09-11,0.324, 2009,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-09-21,0.349, 2009,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-10-01,0.359, 2009,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-10-11,0.382, 2009,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-10-21,0.38, 2009,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-11-01,0.38, 2009,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-11-11,0.365, 2009,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-11-21,0.389, 2009,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-12-01,0.422, 2009,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-12-11,0.434, 2009,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2009-12-21,0.453, 2009,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2010-01-01,0.463, 2010,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2010-01-11,0.432, 2010,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2010-01-21,0.389, 2010,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2010-02-01,0.386, 2010,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2010-02-11,0.374, 2010,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2010-02-21,0.344, 2010,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2010-03-01,0.315, 2010,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2010-03-11,0.402, 2010,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2010-03-21,0.46, 2010,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2010-04-01,0.51, 2010,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2010-04-11,0.516, 2010,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2010-04-21,0.514, 2010,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2010-05-01,0.444, 2010,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2010-05-11,0.401, 2010,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2010-05-21,0.346, 2010,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2010-06-01,0.313, 2010,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2010-06-11,0.325, 2010,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2010-06-21,0.371, 2010,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2010-07-01,0.4, 2010,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2010-07-11,0.428, 2010,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2010-07-21,0.416, 2010,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2010-08-01,0.351, 2010,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2010-08-11,0.313, 2010,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2627,Jizan,2010-08-21,0.32, 2010,08,3, ,FAO-ASIS
